date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2024-07-17,6,South,105,Dairy,15,48.239999999999995,1,BuyOneGetOne,3.2159999999999997,830,Medium,0
2023-05-05,5,North,138,Dairy,14,137.9,0,,9.85,546,Large,0
2023-03-28,10,South,148,Personal Care,12,57.215999999999994,1,BuyOneGetOne,4.768,569,Small,0
2023-10-02,9,South,120,Household,18,55.08,0,,3.06,503,Large,0
2024-09-11,7,North,136,Dairy,21,118.65,0,,5.65,815,Medium,0
2024-04-07,4,East,113,Dairy,18,71.13600000000001,1,BuyOneGetOne,3.9520000000000004,836,Small,1
2023-09-11,9,North,114,Personal Care,16,78.56,0,,4.91,522,Large,0
2022-09-26,2,South,115,Snacks,8,72.24,0,,9.03,202,Small,0
2022-09-21,1,South,129,Personal Care,19,97.66,0,,5.14,123,Medium,0
2023-01-09,1,North,148,Personal Care,17,35.87,0,,2.11,267,Medium,0
2022-03-11,5,South,118,Dairy,10,99.2,0,,9.92,288,Large,0
2024-08-11,10,South,143,Snacks,18,97.2,0,,5.4,345,Large,1
2023-04-17,3,South,113,Personal Care,11,76.89,0,,6.99,583,Medium,0
2024-04-19,10,North,118,Beverages,19,135.85,0,,7.15,573,Medium,0
2024-05-25,5,East,142,Beverages,15,86.2368,1,Discount,5.5280000000000005,377,Large,1
2024-10-14,6,East,122,Household,12,103.68,0,,8.64,706,Small,0
2024-03-02,1,North,132,Personal Care,19,128.832,0,,6.71,305,Small,1
2024-06-18,3,North,127,Dairy,8,46.912000000000006,1,BuyOneGetOne,5.864000000000001,807,Medium,0
2024-06-30,3,East,116,Personal Care,19,66.048,0,,3.44,616,Small,1
2023-01-31,1,North,108,Dairy,17,46.75,0,,2.75,551,Small,0
2023-12-26,6,East,115,Dairy,7,62.019999999999996,0,,8.86,674,Large,0
2022-05-10,8,South,107,Dairy,8,30.016000000000005,1,Discount,3.7520000000000007,787,Small,0
2023-05-05,8,North,142,Snacks,19,82.84,1,FlashSale,4.36,575,Small,0
2024-04-04,5,East,145,Snacks,18,159.48,0,,8.86,666,Small,0
2024-01-03,8,North,129,Household,15,145.35,0,,9.69,474,Large,0
2022-03-28,2,East,117,Snacks,21,48.55200000000001,1,FlashSale,2.3120000000000003,694,Small,0
2024-03-14,10,East,143,Dairy,11,106.15,0,,9.65,524,Small,0
2024-02-06,10,South,114,Snacks,16,87.2,0,,5.45,404,Large,0
2024-06-17,5,East,147,Household,17,162.52,0,,9.56,371,Medium,0
2022-06-24,8,South,113,Beverages,15,125.54999999999998,0,,8.37,469,Small,0
2022-05-29,8,North,142,Household,12,45.839999999999996,0,,3.82,654,Small,1
2023-09-24,6,South,149,Household,12,114.72,0,,9.56,852,Large,1
2022-06-13,9,East,105,Beverages,17,103.02,0,,6.06,809,Medium,0
2024-01-26,9,North,114,Beverages,13,102.57,0,,7.89,681,Large,0
2023-11-24,6,East,110,Snacks,19,175.56,0,,9.24,784,Small,0
2023-01-23,9,East,112,Dairy,16,108.96,0,,6.81,121,Medium,0
2024-11-08,5,South,111,Personal Care,17,84.456,1,BuyOneGetOne,4.968,866,Small,0
2024-12-17,8,East,108,Beverages,14,77.0,0,,5.5,336,Large,0
2023-03-09,8,South,141,Beverages,19,49.209999999999994,0,,2.59,909,Medium,0
2023-11-08,5,North,118,Snacks,14,131.88,0,,9.42,815,Medium,0
2023-08-24,7,South,133,Beverages,13,93.08,0,,7.16,363,Large,0
2022-07-18,8,South,125,Dairy,11,55.22,0,,5.02,536,Large,0
2023-08-25,7,East,144,Snacks,11,53.15200000000001,1,Discount,4.832000000000001,992,Large,0
2024-06-02,10,North,128,Beverages,20,174.21599999999998,0,,8.54,289,Medium,1
2024-12-19,9,East,109,Personal Care,14,122.22,0,,8.73,949,Large,0
2023-08-11,2,North,113,Snacks,19,87.78,0,,4.62,873,Small,0
2022-11-06,8,North,105,Dairy,16,109.872,0,,6.54,948,Small,1
2023-04-21,2,North,135,Snacks,15,69.3,0,,4.62,267,Medium,0
2024-02-23,8,South,110,Dairy,20,83.80000000000001,0,,4.19,219,Large,0
2024-03-18,5,East,113,Household,15,44.7,0,,2.98,207,Small,0
2023-09-25,6,South,120,Personal Care,11,63.888,1,Discount,5.808,708,Small,0
2024-02-29,2,North,144,Household,16,110.56,0,,6.91,818,Medium,0
2024-10-14,3,North,106,Beverages,19,110.01,0,,5.79,794,Medium,0
2023-09-27,9,South,117,Beverages,11,71.5,0,,6.5,555,Large,0
2024-06-02,2,North,123,Snacks,15,104.208,0,,6.68,334,Medium,1
2024-02-24,10,North,118,Dairy,13,124.73999999999998,0,,9.45,569,Small,1
2024-12-05,3,North,117,Snacks,8,66.4,0,,8.3,691,Large,0
2024-10-18,4,South,128,Snacks,5,44.800000000000004,0,,8.96,426,Medium,0
2024-03-24,4,North,149,Snacks,21,109.94399999999999,0,,5.09,916,Large,1
2024-05-12,7,North,137,Snacks,20,136.272,0,,6.68,341,Small,1
2023-11-17,3,East,104,Beverages,11,76.01,0,,6.91,832,Medium,0
2022-05-22,6,East,116,Dairy,18,36.72,0,,2.04,180,Medium,1
2023-02-13,10,South,144,Personal Care,18,47.699999999999996,0,,2.65,451,Small,0
2023-03-16,9,North,137,Beverages,18,163.62,0,,9.09,345,Small,0
2023-07-24,2,North,142,Personal Care,22,206.36,0,,9.38,632,Small,0
2024-10-12,7,South,101,Household,24,86.20800000000001,1,FlashSale,3.5920000000000005,786,Large,1
2023-06-06,5,East,104,Snacks,20,63.6,0,,3.18,999,Medium,0
2024-03-16,10,East,102,Household,22,77.292,0,,3.39,522,Medium,1
2022-04-28,7,East,119,Dairy,19,183.35,0,,9.65,817,Medium,0
2023-07-17,2,South,147,Household,22,67.53999999999999,0,,3.07,203,Large,0
2022-05-21,1,South,104,Personal Care,13,71.28,0,,5.4,496,Small,1
2023-06-21,10,North,122,Snacks,22,182.60000000000002,0,,8.3,904,Small,0
2023-06-29,4,East,106,Personal Care,11,34.760000000000005,0,,3.16,307,Medium,0
2023-09-27,9,East,135,Snacks,18,47.699999999999996,0,,2.65,832,Medium,0
2023-01-18,7,East,143,Beverages,14,119.41999999999999,0,,8.53,778,Small,0
2022-02-14,3,North,125,Beverages,10,29.8,0,,2.98,687,Large,0
2023-09-30,9,South,139,Household,16,68.208,0,,4.06,171,Small,1
2024-10-31,10,North,125,Snacks,12,67.80000000000001,0,,5.65,680,Large,0
2022-11-14,3,North,142,Household,15,130.8,0,,8.72,817,Small,0
2022-11-19,9,East,145,Dairy,10,50.7168,1,Discount,4.696000000000001,812,Large,1
2022-09-04,1,East,124,Beverages,15,60.9024,1,BuyOneGetOne,3.904,627,Small,1
2024-12-18,2,North,103,Snacks,18,139.68,0,,7.76,729,Large,0
2022-01-07,4,South,110,Household,11,37.752,1,BuyOneGetOne,3.4320000000000004,602,Small,0
2022-09-29,1,South,138,Personal Care,12,36.839999999999996,0,,3.07,259,Small,0
2023-10-03,4,East,114,Household,19,41.040000000000006,0,,2.16,353,Large,0
2022-08-02,8,East,131,Personal Care,10,41.5,0,,4.15,505,Small,0
2022-10-15,10,South,117,Personal Care,25,76.8096,1,Discount,3.048,656,Medium,1
2024-06-01,8,North,109,Beverages,28,206.49599999999998,0,,7.17,679,Medium,1
2023-08-12,8,North,143,Dairy,12,52.199999999999996,0,,4.35,252,Small,1
2024-11-12,10,East,141,Beverages,18,177.66,0,,9.87,996,Medium,0
2024-02-06,3,North,111,Beverages,12,66.33600000000001,1,BuyOneGetOne,5.5280000000000005,381,Medium,0
2024-02-24,5,South,105,Dairy,20,87.312,0,,4.28,492,Large,1
2023-03-04,1,North,113,Dairy,25,211.68,0,,8.4,102,Large,1
2022-03-20,9,North,111,Dairy,18,124.56,0,,6.92,142,Small,1
2023-06-14,7,North,143,Personal Care,19,107.35000000000001,0,,5.65,446,Large,0
2023-03-02,10,South,113,Dairy,20,164.8,0,,8.24,754,Large,0
2024-01-14,10,East,102,Personal Care,16,47.544000000000004,0,,2.83,314,Medium,1
2022-08-09,4,North,146,Dairy,12,51.36,0,,4.28,354,Medium,0
2023-10-08,8,North,149,Personal Care,25,90.72,0,,3.6,180,Medium,1
2023-08-26,4,South,143,Dairy,18,147.96,0,,8.22,797,Large,1
2024-07-07,9,North,135,Dairy,18,80.46,0,,4.47,441,Medium,1
2022-11-13,9,East,102,Personal Care,15,120.93119999999999,1,FlashSale,7.752,316,Small,1
2023-06-16,1,North,107,Beverages,13,91.39,0,,7.03,553,Large,0
2024-03-23,10,East,101,Snacks,15,117.6864,1,Discount,7.5440000000000005,724,Large,1
2024-09-03,7,East,110,Dairy,8,50.88,0,,6.36,682,Medium,0
2022-09-06,3,South,114,Beverages,21,101.43,0,,4.83,503,Large,0
2024-11-28,1,East,135,Beverages,17,86.36,0,,5.08,777,Medium,0
2022-09-04,9,North,120,Dairy,14,112.78079999999999,1,Discount,7.832,425,Small,1
2024-07-07,8,North,108,Personal Care,31,298.584,0,,9.57,282,Large,1
2024-07-19,2,East,136,Personal Care,12,20.928000000000004,1,FlashSale,1.7440000000000002,757,Small,0
2023-01-28,4,South,109,Snacks,13,64.02,0,,4.85,278,Large,1
2024-12-19,4,East,142,Household,12,95.52,0,,7.96,869,Small,0
2023-09-23,1,South,106,Household,19,140.736,0,,7.33,325,Medium,1
2024-03-14,3,South,150,Dairy,13,85.14999999999999,0,,6.55,374,Large,0
2023-06-23,8,South,129,Dairy,17,73.44,0,,4.32,356,Large,0
2023-10-06,5,South,114,Personal Care,19,187.52999999999997,0,,9.87,193,Small,0
2022-01-28,2,North,111,Beverages,14,43.68,0,,3.12,431,Medium,0
2022-11-13,5,East,129,Beverages,14,33.983999999999995,0,,2.36,400,Medium,1
2024-09-14,1,South,116,Dairy,18,83.52,0,,4.64,536,Large,1
2023-04-11,2,South,132,Snacks,13,114.00999999999999,0,,8.77,494,Large,0
2024-09-02,2,South,124,Snacks,14,112.41999999999999,0,,8.03,592,Small,0
2024-05-28,5,East,125,Snacks,9,58.050000000000004,0,,6.45,396,Medium,0
2022-09-18,5,South,104,Beverages,15,31.355999999999995,0,,2.01,903,Medium,1
2022-02-14,5,South,135,Personal Care,15,107.1,0,,7.14,430,Large,0
2023-06-15,7,North,137,Personal Care,13,50.18,0,,3.86,652,Small,0
2023-03-15,2,North,140,Household,17,164.73,0,,9.69,361,Small,0
2024-03-21,5,South,140,Dairy,10,48.8,0,,4.88,961,Large,0
2024-09-15,10,North,117,Snacks,15,144.92399999999998,0,,9.29,581,Large,1
2022-10-04,2,East,116,Personal Care,12,63.93600000000001,1,BuyOneGetOne,5.328,722,Small,0
2024-05-12,9,North,131,Beverages,21,130.03199999999998,0,,6.02,893,Medium,1
2024-12-12,1,North,130,Household,12,46.68,0,,3.89,954,Large,0
2022-07-20,3,East,106,Beverages,7,27.37,0,,3.91,198,Medium,0
2023-07-03,1,South,144,Household,14,61.879999999999995,0,,4.42,273,Large,0
2024-06-26,8,East,112,Snacks,15,59.88000000000001,1,FlashSale,3.9920000000000004,363,Small,0
2024-01-10,10,South,106,Beverages,24,183.12,0,,7.63,634,Large,0
2024-05-27,4,North,142,Beverages,21,58.800000000000004,1,Discount,2.8000000000000003,648,Medium,0
2023-07-23,5,South,112,Beverages,20,120.36,0,,5.9,360,Small,1
2023-09-01,5,East,121,Dairy,15,62.400000000000006,0,,4.16,335,Small,0
2022-12-11,10,East,141,Beverages,24,144.0,0,,6.0,813,Small,1
2023-07-30,4,North,134,Dairy,22,122.436,0,,5.37,397,Small,1
2022-04-15,3,East,104,Snacks,15,85.5,0,,5.7,962,Large,0
2022-08-30,3,East,124,Dairy,11,65.67,0,,5.97,880,Large,0
2022-12-19,7,East,114,Beverages,15,85.5,0,,5.7,723,Small,0
2022-08-16,5,South,139,Beverages,16,78.72,0,,4.92,369,Medium,0
2023-12-23,3,South,114,Snacks,13,96.49199999999999,0,,7.31,691,Medium,1
2024-07-02,7,South,148,Snacks,10,87.8,0,,8.78,339,Large,0
2022-07-03,10,South,118,Personal Care,15,37.44,0,,2.4,818,Small,1
2022-10-10,1,East,141,Beverages,12,52.44,0,,4.37,933,Small,0
2023-10-22,4,South,122,Household,13,81.312,1,BuyOneGetOne,6.16,258,Large,1
2022-10-19,3,East,123,Personal Care,10,54.96000000000001,1,FlashSale,5.496,707,Large,0
2024-09-07,9,East,119,Beverages,16,156.24,0,,9.3,774,Medium,1
2023-06-02,3,North,125,Beverages,18,115.74,0,,6.43,606,Large,0
2024-08-15,3,East,138,Dairy,19,128.06,0,,6.74,712,Medium,0
2023-04-20,2,South,138,Household,8,54.4,0,,6.8,587,Small,0
2024-02-06,6,North,114,Snacks,20,157.20000000000002,0,,7.86,566,Medium,0
2024-07-17,4,East,107,Personal Care,14,56.0,0,,4.0,703,Medium,0
2023-12-12,9,South,143,Snacks,20,80.8,0,,4.04,855,Small,0
2022-01-06,7,South,146,Dairy,18,36.144,1,Discount,2.008,569,Small,0
2024-08-19,9,East,122,Snacks,16,90.49600000000001,1,Discount,5.656000000000001,388,Small,0
2023-07-29,8,East,136,Snacks,22,67.488,0,,2.96,127,Small,1
2023-10-27,9,North,133,Beverages,16,46.56,0,,2.91,421,Small,0
2024-12-30,9,South,142,Beverages,14,61.459999999999994,0,,4.39,595,Large,0
2024-01-19,1,North,138,Snacks,12,30.240000000000002,1,FlashSale,2.52,806,Medium,0
2024-09-09,1,North,143,Dairy,22,100.84800000000001,1,FlashSale,4.5840000000000005,793,Small,0
2024-09-27,3,East,123,Personal Care,20,106.0,0,,5.3,888,Large,0
2024-07-04,8,East,122,Beverages,12,75.72,0,,6.31,313,Large,0
2022-03-30,3,East,113,Beverages,13,91.936,1,Discount,7.072,719,Small,0
2023-11-13,7,East,137,Dairy,17,111.35,0,,6.55,964,Small,0
2022-06-19,2,South,121,Snacks,18,125.64000000000001,0,,6.98,794,Large,1
2023-01-23,9,North,121,Beverages,13,63.05,0,,4.85,707,Medium,0
2024-06-22,5,North,111,Snacks,26,167.112,0,,6.33,265,Medium,1
2023-01-29,9,South,129,Household,20,33.782399999999996,1,BuyOneGetOne,1.656,402,Medium,1
2022-11-26,7,South,105,Personal Care,25,81.04319999999998,1,FlashSale,3.2159999999999997,464,Small,1
2022-03-09,3,South,147,Beverages,18,45.21600000000001,1,BuyOneGetOne,2.5120000000000005,620,Small,0
2024-06-06,1,North,114,Snacks,7,30.800000000000004,0,,4.4,202,Large,0
2024-06-20,7,East,115,Snacks,16,32.64,0,,2.04,458,Small,0
2024-03-25,4,East,135,Household,13,72.69600000000001,1,FlashSale,5.5920000000000005,196,Large,0
2022-02-04,2,North,104,Personal Care,14,69.86,0,,4.99,218,Small,0
2024-08-31,6,East,129,Household,24,120.72,0,,5.03,687,Small,1
2022-10-09,6,East,131,Household,24,75.84,1,Discount,3.16,466,Medium,1
2024-04-16,10,North,107,Dairy,11,18.215999999999998,1,Discount,1.656,942,Medium,0
2024-06-25,7,North,114,Snacks,12,36.24,0,,3.02,314,Medium,0
2023-09-28,5,East,141,Beverages,19,153.52,0,,8.08,170,Large,0
2022-01-25,5,South,133,Snacks,17,122.94399999999999,1,FlashSale,7.231999999999999,729,Medium,0
2022-07-12,3,East,148,Household,11,82.17,0,,7.47,512,Small,0
2023-08-27,5,South,141,Dairy,8,33.6,0,,4.0,383,Small,1
2024-10-06,6,East,144,Beverages,16,143.136,0,,8.52,345,Medium,1
2022-03-16,5,South,103,Beverages,15,140.25,0,,9.35,960,Small,0
2022-09-15,6,South,107,Household,10,99.7,0,,9.97,118,Medium,0
2023-01-06,3,East,101,Dairy,18,50.4,0,,2.8,963,Small,0
2024-05-14,9,North,131,Dairy,15,95.4,0,,6.36,852,Large,0
2023-07-05,2,South,125,Household,12,73.44000000000001,1,BuyOneGetOne,6.120000000000001,309,Large,0
2022-04-27,8,North,111,Personal Care,14,42.84,0,,3.06,299,Medium,0
2022-03-31,7,North,128,Snacks,20,72.0,1,BuyOneGetOne,3.6,335,Small,0
2024-02-25,10,North,133,Beverages,14,74.01599999999999,0,,5.14,590,Small,1
2024-12-03,4,East,105,Snacks,17,36.584,1,BuyOneGetOne,2.152,641,Small,0
2024-02-29,1,North,132,Snacks,17,112.19999999999999,0,,6.6,958,Medium,0
2024-06-22,8,North,150,Snacks,15,82.67999999999999,0,,5.3,828,Small,1
2022-10-08,3,East,135,Snacks,16,108.19200000000001,0,,6.44,537,Medium,1
2024-11-27,7,North,119,Household,18,76.32000000000001,0,,4.24,722,Large,0
2024-12-27,5,South,106,Beverages,9,64.62,0,,7.18,784,Small,0
2023-01-04,7,East,134,Household,16,67.04,0,,4.19,471,Small,0
2024-07-26,4,North,119,Household,24,94.80000000000001,0,,3.95,372,Small,0
2024-11-19,9,North,147,Dairy,22,218.67999999999998,0,,9.94,857,Medium,0
2022-07-06,1,South,133,Household,17,68.0,0,,4.0,805,Medium,0
2024-08-23,4,South,128,Dairy,21,200.33999999999997,0,,9.54,240,Small,0
2022-10-21,10,East,101,Snacks,15,109.5,0,,7.3,846,Large,0
2023-02-01,1,North,150,Household,14,44.379999999999995,0,,3.17,538,Small,0
2023-05-20,4,North,140,Household,13,117.08399999999999,0,,8.87,718,Large,1
2022-04-17,10,South,115,Personal Care,18,125.28,1,BuyOneGetOne,6.96,858,Medium,1
2023-12-08,4,East,147,Snacks,12,90.24,0,,7.52,336,Large,0
2022-10-02,7,North,125,Personal Care,21,143.42399999999998,0,,6.64,247,Medium,1
2023-05-18,8,South,139,Dairy,17,38.419999999999995,0,,2.26,574,Small,0
2024-09-30,3,North,139,Dairy,15,31.95,0,,2.13,124,Small,0
2023-06-15,2,South,146,Dairy,18,92.34,0,,5.13,448,Large,0
2024-03-20,3,North,135,Household,21,70.98,0,,3.38,112,Large,0
2022-07-16,7,East,119,Dairy,19,171.26399999999998,0,,8.92,521,Medium,1
2024-12-16,6,East,104,Beverages,14,95.42399999999999,1,Discount,6.816,454,Medium,0
2024-10-06,5,South,150,Snacks,22,220.704,0,,9.68,629,Large,1
2023-03-17,9,North,140,Beverages,14,74.36800000000001,1,BuyOneGetOne,5.312,170,Large,0
2022-06-14,1,South,107,Beverages,14,33.32,0,,2.38,895,Medium,0
2022-02-03,1,South,120,Dairy,16,125.76,0,,7.86,630,Large,0
2022-01-01,5,East,146,Snacks,13,48.576,0,,3.68,165,Large,1
2022-05-08,9,East,107,Snacks,14,37.3248,1,Discount,2.5920000000000005,880,Small,1
2022-05-09,10,East,138,Beverages,13,117.78,0,,9.06,314,Large,0
2022-06-08,8,East,130,Snacks,22,64.24,0,,2.92,310,Medium,0
2023-09-24,9,East,120,Dairy,9,64.032,0,,6.67,500,Large,1
2022-04-12,10,South,111,Personal Care,16,53.92,0,,3.37,732,Small,0
2023-10-14,6,North,110,Snacks,14,34.559999999999995,0,,2.4,753,Medium,1
2022-01-31,10,South,127,Dairy,15,52.050000000000004,0,,3.47,839,Small,0
2022-08-25,7,North,132,Personal Care,15,110.25,0,,7.35,161,Large,0
2024-01-06,6,South,141,Snacks,21,100.22399999999999,0,,4.64,886,Small,1
2022-12-07,10,South,140,Dairy,21,74.13,0,,3.53,861,Medium,0
2023-07-20,9,South,120,Beverages,14,64.54,0,,4.61,848,Small,0
2024-04-15,7,North,133,Beverages,17,149.26,0,,8.78,693,Small,0
2023-01-07,7,North,124,Household,16,101.80799999999999,0,,6.06,880,Medium,1
2023-07-10,7,East,114,Household,14,52.36,0,,3.74,341,Large,0
2022-08-25,7,South,138,Household,15,139.65,0,,9.31,342,Medium,0
2024-08-20,4,South,142,Personal Care,11,94.82,0,,8.62,301,Large,0
2024-04-20,2,North,143,Snacks,12,29.04,0,,2.42,394,Large,1
2024-03-18,4,North,103,Dairy,12,32.160000000000004,1,BuyOneGetOne,2.68,277,Small,0
2024-11-11,1,East,134,Snacks,19,120.64999999999999,0,,6.35,365,Large,0
2023-11-13,5,North,135,Household,15,57.15,0,,3.81,318,Small,0
2024-07-27,2,East,119,Personal Care,18,105.696,1,FlashSale,5.872,135,Small,1
2023-02-11,8,East,119,Beverages,9,35.904,0,,3.74,703,Medium,1
2024-10-02,8,South,149,Dairy,12,70.32000000000001,0,,5.86,255,Small,0
2024-06-16,4,East,114,Personal Care,13,120.78,0,,9.15,227,Large,1
2023-11-24,9,East,136,Household,15,117.14999999999999,0,,7.81,355,Medium,0
2023-12-22,1,East,104,Dairy,16,150.24,0,,9.39,905,Medium,0
2024-09-20,2,East,105,Personal Care,16,86.08,0,,5.38,544,Small,0
2023-07-15,6,North,106,Beverages,16,100.12800000000001,1,BuyOneGetOne,5.960000000000001,627,Large,1
2023-06-30,5,East,147,Household,12,113.52000000000001,0,,9.46,671,Small,0
2022-12-14,10,North,118,Dairy,15,60.45,0,,4.03,397,Medium,0
2022-10-13,5,South,135,Dairy,18,106.92,0,,5.94,405,Medium,0
2024-04-30,6,North,112,Snacks,11,38.720000000000006,1,FlashSale,3.5200000000000005,364,Small,0
2023-12-13,9,North,115,Snacks,12,21.887999999999998,1,FlashSale,1.8239999999999998,807,Medium,0
2024-12-02,5,North,142,Personal Care,15,42.45,0,,2.83,739,Small,0
2022-01-16,5,North,107,Dairy,19,69.696,0,,3.63,896,Small,1
2023-01-30,5,North,127,Dairy,11,62.48,0,,5.68,445,Medium,0
2024-08-26,3,East,108,Dairy,19,61.56,0,,3.24,111,Large,0
2023-11-30,1,South,143,Dairy,15,92.25,0,,6.15,277,Small,0
2023-07-17,2,South,131,Snacks,26,205.296,1,BuyOneGetOne,7.896,921,Medium,0
2023-05-15,1,South,135,Personal Care,13,76.96000000000001,1,BuyOneGetOne,5.920000000000001,832,Medium,0
2022-01-20,2,North,112,Snacks,19,41.952,1,Discount,2.2079999999999997,335,Small,0
2023-10-06,8,East,138,Beverages,11,66.66,0,,6.06,606,Large,0
2023-02-18,2,East,129,Beverages,24,88.08,0,,3.67,726,Small,1
2023-02-28,9,East,140,Snacks,25,61.25000000000001,0,,2.45,916,Large,0
2024-11-27,8,East,123,Dairy,13,124.92999999999999,0,,9.61,927,Medium,0
2024-11-30,10,North,105,Personal Care,22,69.8592,1,Discount,3.064,992,Large,1
2023-09-13,5,North,121,Beverages,18,115.02,0,,6.39,978,Large,0
2023-06-30,8,North,106,Personal Care,15,107.25,0,,7.15,822,Medium,0
2022-11-26,7,South,121,Beverages,13,64.5216,1,FlashSale,4.888000000000001,681,Large,1
2022-02-11,1,North,121,Dairy,11,18.304000000000002,1,BuyOneGetOne,1.6640000000000001,776,Medium,0
2024-02-10,7,South,120,Beverages,13,80.256,0,,6.08,685,Small,1
2022-09-19,6,North,114,Personal Care,18,170.64000000000001,0,,9.48,250,Small,0
2024-02-15,10,South,105,Snacks,15,95.25,0,,6.35,567,Large,0
2023-05-27,7,North,147,Personal Care,14,123.83999999999999,0,,8.6,184,Large,1
2023-10-03,3,East,116,Snacks,13,124.54,0,,9.58,360,Medium,0
2022-11-19,10,North,124,Household,21,132.62399999999997,0,,6.14,305,Small,1
2023-11-01,1,North,120,Snacks,18,74.16,0,,4.12,672,Large,0
2022-10-11,4,East,144,Household,12,76.44,0,,6.37,911,Medium,0
2024-07-03,10,East,133,Beverages,12,59.80800000000001,1,FlashSale,4.984000000000001,627,Large,0
2022-02-25,4,East,116,Household,19,56.24,0,,2.96,378,Small,0
2023-04-11,9,North,101,Dairy,16,98.048,1,Discount,6.128,753,Small,0
2022-02-22,9,East,139,Dairy,17,103.69999999999999,0,,6.1,656,Medium,0
2022-05-15,10,North,136,Household,14,72.86399999999999,0,,5.06,609,Medium,1
2024-02-16,6,East,116,Household,19,174.42,0,,9.18,191,Small,0
2024-04-18,9,North,109,Personal Care,21,121.16999999999999,0,,5.77,322,Small,0
2023-02-20,8,East,121,Beverages,12,33.36,0,,2.78,421,Medium,0
2024-08-15,5,East,110,Snacks,12,69.84,0,,5.82,869,Small,0
2024-08-12,3,North,104,Snacks,12,99.24,0,,8.27,809,Small,0
2022-06-30,3,North,120,Dairy,14,64.512,1,FlashSale,4.608,889,Large,0
2022-05-03,10,North,132,Beverages,16,86.56,0,,5.41,666,Medium,0
2024-06-17,7,East,111,Dairy,11,68.42,0,,6.22,520,Medium,0
2024-08-08,9,North,135,Household,15,133.04999999999998,0,,8.87,105,Small,0
2023-09-11,4,East,147,Beverages,14,53.76,0,,3.84,917,Medium,0
2024-03-29,6,South,129,Snacks,17,131.92,0,,7.76,579,Medium,0
2022-05-14,8,North,121,Household,10,31.017599999999995,1,Discount,2.872,655,Large,1
2022-09-29,2,South,130,Snacks,13,62.529999999999994,0,,4.81,675,Large,0
2023-02-21,10,South,118,Household,15,114.45,0,,7.63,115,Large,0
2022-06-25,2,North,108,Household,26,196.152,0,,7.43,435,Small,1
2022-06-20,1,South,113,Personal Care,13,86.632,1,Discount,6.664000000000001,754,Small,0
2023-08-25,5,North,142,Snacks,17,51.68,0,,3.04,674,Large,0
2023-11-18,8,South,143,Snacks,19,172.032,0,,8.96,384,Medium,1
